driving license_No,driving license_Yes,household car_0,household car_1,household car_2,household car_3,gender_female,gender_male,"employment_Pupil, student or apprentice/intern",employment_Unemployed,employment_Working full-time,age,monthly income,veh_time,mode,mode_enc,prob_0,prob_1,prob_2,prob_3,prob_4
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0960248129048846,4,4,0.2834718,0.13289246,0.038517557,0.01825196,0.52686626
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0849220710159377,4,4,0.0951033,0.26286152,0.026228257,0.018158792,0.59764814
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.1330226641510459,1,1,0.17985192,0.22923304,0.07847908,0.029497733,0.48293823
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.1281472493168635,1,1,0.1150125,0.19572452,0.023333743,0.022854952,0.6430743
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0623114654382534,1,1,0.060073294,0.20419148,0.030067844,0.028842721,0.6768246
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.1690426964042427,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0864408820717182,1,1,0.060073294,0.20419148,0.030067844,0.028842721,0.6768246
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.121161966058394,0,0,0.1150125,0.19572452,0.023333743,0.022854952,0.6430743
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0997059535755914,1,1,0.05323838,0.20885673,0.030343283,0.018322164,0.6892394
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.3333333333333333,0.2375034329363392,0,0,0.0571376,0.12818351,0.025678534,0.014402786,0.7745975
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.0503369566035807,2,2,0.021918084,0.09331549,0.22570118,0.016396204,0.642669
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.1210562740145932,2,2,0.05365763,0.18148474,0.030133128,0.018195262,0.71652925
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.3260499530040145,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0987061433381363,0,0,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.3333333333333333,0.2581065786539054,1,1,0.02436001,0.3810966,0.018618867,0.022155397,0.5537692
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.2238739758837599,0,0,0.06596341,0.17437021,0.07410666,0.018552786,0.6670069
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.0411830529804556,1,1,0.06596341,0.17437021,0.07410666,0.018552786,0.6670069
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6666666666666666,0.3017291883363537,1,1,0.038742237,0.21536437,0.038624812,0.02050961,0.68675894
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.6666666666666666,0.0217077902751139,4,4,0.038742237,0.21536437,0.038624812,0.02050961,0.68675894
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.8888888888888888,0.0806495564219773,0,0,0.088205434,0.320451,0.038994387,0.036252588,0.5160966
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0237482944163093,0,0,0.2834718,0.13289246,0.038517557,0.01825196,0.52686626
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0612091473253361,0,0,0.1150125,0.19572452,0.023333743,0.022854952,0.6430743
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.7777777777777777,0.1967647238974717,1,1,0.080659434,0.22003908,0.02376835,0.029843895,0.6456892
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.068419389283798,2,2,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0574682026352483,4,4,0.058855247,0.1922821,0.031587306,0.01871432,0.698561
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.132508628897381,4,4,0.058855247,0.1922821,0.031587306,0.01871432,0.698561
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.1778902650330219,1,1,0.058855247,0.1922821,0.031587306,0.01871432,0.698561
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0803053248588374,1,1,0.058855247,0.1922821,0.031587306,0.01871432,0.698561
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1159902063252673,2,2,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.1557463418430078,2,2,0.058062356,0.23959993,0.030644601,0.029678335,0.64201474
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,0.0,0.1771275543011544,1,1,0.047026206,0.14697951,0.06292374,0.01602149,0.727049
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,0.7777777777777777,0.2140018622985601,1,1,0.047010045,0.57811284,0.044973392,0.03288091,0.29702285
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0671233955282501,1,1,0.08592373,0.522568,0.03523299,0.020770047,0.33550528
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.3050809196544323,1,1,0.08592373,0.522568,0.03523299,0.020770047,0.33550528
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1294815461968121,0,0,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0371744395273384,1,1,0.25846887,0.10353199,0.06898423,0.015801786,0.5532131
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0969317794970982,4,4,0.060073294,0.20419148,0.030067844,0.028842721,0.6768246
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.45749771034807,1,1,0.2811438,0.19611694,0.018022748,0.022355957,0.48236057
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,1.0,0.055791052136353,1,1,0.25332212,0.20321047,0.1314612,0.0209756,0.39103064
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.7142857142857142,1.0,0.1453460783865953,4,4,0.07237963,0.41221237,0.024462279,0.021678822,0.46926686
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.0272806791836962,2,2,0.06398521,0.57238984,0.024387226,0.015753172,0.32348454
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.1880412943852074,0,0,0.1150125,0.19572452,0.023333743,0.022854952,0.6430743
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.103442236841854,4,4,0.07402978,0.18375507,0.021368045,0.017834751,0.7030123
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0766414519392378,4,4,0.058062356,0.23959993,0.030644601,0.029678335,0.64201474
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0895790941093913,1,1,0.047342088,0.14287522,0.02209731,0.023264797,0.7644206
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.2464462659231319,0,0,0.17985192,0.22923304,0.07847908,0.029497733,0.48293823
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,0.7777777777777777,0.1383795897903662,4,4,0.034136485,0.16683969,0.01779716,0.02808924,0.7531374
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.0764016958565568,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.3278226595878471,1,1,0.06596341,0.17437021,0.07410666,0.018552786,0.6670069
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.5714285714285714,1.0,0.0632996065987561,0,0,0.072717816,0.22513574,0.02771587,0.022588385,0.6518422
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2195907542910001,0,0,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.0606164140787567,4,4,0.17985192,0.22923304,0.07847908,0.029497733,0.48293823
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.0841622961741758,4,4,0.289438,0.2950548,0.15277061,0.020377817,0.2423588
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0572879216032896,4,4,0.07325397,0.14829226,0.032872677,0.018456457,0.72712463
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.2772695119973125,1,1,0.07325397,0.14829226,0.032872677,0.018456457,0.72712463
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.0992822047013678,1,1,0.06596341,0.17437021,0.07410666,0.018552786,0.6670069
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0505695498592388,0,0,0.25846887,0.10353199,0.06898423,0.015801786,0.5532131
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.4285714285714285,0.0,0.0032517873033072,0,0,0.047026206,0.14697951,0.06292374,0.01602149,0.727049
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0392945432217821,1,1,0.2834718,0.13289246,0.038517557,0.01825196,0.52686626
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.054161409677348,1,1,0.059995417,0.67612296,0.020013412,0.016848385,0.22701983
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.058674195531323,2,2,0.047342088,0.14287522,0.02209731,0.023264797,0.7644206
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.1376894135442784,2,2,0.047342088,0.14287522,0.02209731,0.023264797,0.7644206
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1428571428571428,1.0,0.0533744111273344,4,4,0.12973718,0.16269754,0.15330337,0.026566524,0.5276954
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.6666666666666666,0.1081643522810522,2,2,0.031779643,0.24325578,0.018472584,0.024712238,0.68177974
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.095937065170376,4,4,0.289438,0.2950548,0.15277061,0.020377817,0.2423588
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.2260441014352033,1,1,0.17302619,0.14080939,0.027716774,0.017210538,0.6412371
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4444444444444444,0.1639967764935271,2,2,0.028473675,0.41461375,0.020947022,0.016839465,0.51912606
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.1729606634744807,4,4,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.1819069102869776,1,1,0.06596341,0.17437021,0.07410666,0.018552786,0.6670069
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0456568405309774,1,1,0.0951033,0.26286152,0.026228257,0.018158792,0.59764814
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.7777777777777777,0.1189370206730977,2,2,0.080659434,0.22003908,0.02376835,0.029843895,0.6456892
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.1526024442337984,2,2,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0851797465800876,1,1,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0484323460014952,0,0,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.043645510633902,4,4,0.17985192,0.22923304,0.07847908,0.029497733,0.48293823
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.10435880559473,1,1,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.0553616363114606,2,2,0.13080615,0.12096647,0.13487992,0.016640669,0.5967068
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.1239795391720208,4,4,0.07325397,0.14829226,0.032872677,0.018456457,0.72712463
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.063100350902838,2,2,0.060073294,0.20419148,0.030067844,0.028842721,0.6768246
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.066740556699874,0,0,0.10958048,0.73065084,0.023178197,0.014687469,0.12190298
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1428571428571428,0.2222222222222222,0.0990597411976173,1,1,0.11425919,0.10235357,0.05178229,0.019911962,0.7116929
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.2309029809390659,0,0,0.05365763,0.18148474,0.030133128,0.018195262,0.71652925
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.289765007876175,4,4,0.05365763,0.18148474,0.030133128,0.018195262,0.71652925
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,0.7777777777777777,0.1245119221871065,0,0,0.09268602,0.16844344,0.02845239,0.04071941,0.6696988
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0805766060701573,0,0,0.047342088,0.14287522,0.02209731,0.023264797,0.7644206
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.158119968648154,0,0,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.4444444444444444,0.1515684647045225,0,0,0.028473675,0.41461375,0.020947022,0.016839465,0.51912606
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0618125379150684,1,1,0.047342088,0.14287522,0.02209731,0.023264797,0.7644206
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.2034749769433024,4,4,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.0927306138603547,0,0,0.10958048,0.73065084,0.023178197,0.014687469,0.12190298
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.0552716851076339,0,0,0.17174456,0.16940877,0.04162695,0.018281663,0.59893805
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.0993006331532144,1,1,0.06596341,0.17437021,0.07410666,0.018552786,0.6670069
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.3333333333333333,0.0880412711479165,0,0,0.08214176,0.16628973,0.03495821,0.021100456,0.6955099
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.1285762120339807,4,4,0.1150125,0.19572452,0.023333743,0.022854952,0.6430743
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5714285714285714,0.0,0.0983000222184578,1,1,0.09955434,0.17155424,0.09197727,0.014534786,0.62237936
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.0199190123309095,1,1,0.17174456,0.16940877,0.04162695,0.018281663,0.59893805
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.1143215034932508,4,4,0.0778996,0.5127215,0.024422891,0.019122083,0.36583397
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0627515386062986,0,0,0.058855247,0.1922821,0.031587306,0.01871432,0.698561
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.7777777777777777,0.0665541369886036,4,4,0.041743338,0.4352186,0.032358352,0.029284375,0.46139538
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.090813403137943,1,1,0.021918084,0.09331549,0.22570118,0.016396204,0.642669
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.7777777777777777,0.1372339967814319,0,0,0.034629554,0.15088922,0.017254759,0.02697409,0.77025235
1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0790199449977514,4,4,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.096311965302251,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.1490434254189631,1,1,0.060073294,0.20419148,0.030067844,0.028842721,0.6768246
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,1.0,0.105921059134335,0,0,0.12973718,0.16269754,0.15330337,0.026566524,0.5276954
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.2222222222222222,0.1613232792385275,0,0,0.24534716,0.13305603,0.04705861,0.018670687,0.55586755
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.1043908210728792,1,1,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.276192605161546,1,1,0.07402978,0.18375507,0.021368045,0.017834751,0.7030123
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.2277959278196381,0,0,0.17985192,0.22923304,0.07847908,0.029497733,0.48293823
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.1428571428571428,0.0,0.049795666606885,1,1,0.120758556,0.19024886,0.16062185,0.020954382,0.50741637
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0996563537915878,2,2,0.052714422,0.14525782,0.016975123,0.014721396,0.7703312
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.4285714285714285,1.0,0.1091799964628188,0,0,0.13046604,0.26143903,0.043134972,0.024376076,0.5405839
0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.1001784084321795,1,1,0.0778996,0.5127215,0.024422891,0.019122083,0.36583397
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0823684424918449,4,4,0.17302619,0.14080939,0.027716774,0.017210538,0.6412371
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1428571428571428,0.0,0.1113884065177953,4,4,0.09305254,0.2713399,0.12704924,0.021033365,0.4875249
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.4285714285714285,1.0,0.2041527268638271,4,4,0.067220025,0.3330344,0.02686198,0.017407266,0.5554763
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0801331376972754,4,4,0.0778996,0.5127215,0.024422891,0.019122083,0.36583397
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.1428571428571428,0.8888888888888888,0.0902151022519878,4,4,0.0782035,0.25165668,0.045613546,0.038227625,0.58629864
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0832954637583315,0,0,0.17302619,0.14080939,0.027716774,0.017210538,0.6412371
1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0391925598340872,4,4,0.04254717,0.11956203,0.017314859,0.012969036,0.8076069
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.1428571428571428,1.0,0.0926278577066596,1,1,0.17985192,0.22923304,0.07847908,0.029497733,0.48293823
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0532962717604441,1,1,0.06236245,0.22944175,0.022256019,0.018575894,0.6673639
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,0.8888888888888888,0.0915036538675007,0,0,0.08595798,0.17875794,0.11062884,0.040431056,0.5842242
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0176492123793384,0,0,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.7777777777777777,0.0464161932997431,1,1,0.09607306,0.15562119,0.02384157,0.02674943,0.69771475
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0510891217175002,1,1,0.1150125,0.19572452,0.023333743,0.022854952,0.6430743
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.106103109148704,2,2,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.5714285714285714,1.0,0.0930812572088627,0,0,0.1150125,0.19572452,0.023333743,0.022854952,0.6430743
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.1428571428571428,1.0,0.1224377437588175,0,0,0.18473122,0.20026438,0.1749629,0.022391401,0.41765016
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.235269723329417,1,1,0.11228238,0.12685736,0.06806444,0.02002502,0.6727708
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.0276099830180753,0,0,0.060798608,0.21391411,0.030366447,0.029408952,0.6655119
0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.2300314746854848,0,0,0.07100009,0.19243841,0.021835715,0.01822509,0.69650066
0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0664373779425655,2,2,0.058855247,0.1922821,0.031587306,0.01871432,0.698561
0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,0.0,0.1999648441125508,1,1,0.13080615,0.12096647,0.13487992,0.016640669,0.5967068
1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.8571428571428571,1.0,0.1285762120339807,1,1,0.052714422,0.14525782,0.016975123,0.014721396,0.7703312
0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.2857142857142857,1.0,0.1582654721066211,1,1,0.17968439,0.2730925,0.074258424,0.024917908,0.44804674
1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.2857142857142857,0.0,0.1582654721066211,1,1,0.03399344,0.2046528,0.040046055,0.014739297,0.7065684
0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.7142857142857142,1.0,0.0885781852407551,1,1,0.060073294,0.20419148,0.030067844,0.028842721,0.6768246
1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.076226225215363,1,1,0.2834718,0.13289246,0.038517557,0.01825196,0.52686626
