trip_id,origin,originX,originY,destination,destinationX,destinationY,purpose,person_id,distance,time_auto,time_bus,time_train,time_tram_metro,mode,departure_time,departure_time_return,coordx_hh,coordy_hh,school_zone,coordx_sch,coordy_sch,household_zone,household car,job_zone,coordx_job,coordy_job,age,gender,employment,driving license,income
1505298,316,4458520.0,5400706.5,174,4456489.261691209,5404300.524347921,HBR,419,5.03960302734375,6.9087778727213545,20.981096666666662,166.66666666666666,166.66666666666666,autoPassenger,954,1071.0,4458325.5,5400215.5,840,4418362.5,5357332.5,317,1,145,4458064.0,5405052.5,66,2,2,False,13848
1505302,198,4458352.5,5403388.0,93,4450981.63444049,5407561.370866256,HBR,425,12.0655673828125,13.26303507486979,203.0476,166.66666666666666,166.66666666666666,autoPassenger,606,757.0,4456337.5,5397621.5,918,4424883.5,5356982.5,331,1,144,4457259.5,5405376.5,11,1,3,False,0
1505306,241,4460763.5,5403526.0,121,4461730.7192888325,5411202.222863268,HBR,432,7.77829541015625,10.214862060546874,28.183481666666665,166.66666666666666,166.66666666666666,walk,1116,1405.0,4458866.0,5405237.5,751,4414879.5,5359221.0,216,2,339,4458895.0,5401307.5,18,2,1,True,7452
1505323,142,4456792.5,5404924.0,354,4460513.432847774,5397911.359616551,HBR,442,14.6657822265625,12.726174926757812,44.14048666666667,166.66666666666666,166.66666666666666,autoPassenger,622,748.0,4460289.0,5400051.5,3660,4468634.0,5332770.0,350,1,205,4457840.0,5403349.0,84,2,2,True,2736
1505326,248,4459438.5,5401999.5,187,4458027.376515049,5404431.871131627,HBR,445,3.852375,5.371164449055989,34.30640833333334,166.66666666666666,166.66666666666666,autoDriver,1073,1081.0,4454826.5,5403354.5,2139,4510851.0,5378133.5,151,1,347,4461494.0,5401279.5,64,2,2,False,17184
1505330,218,4459663.5,5405449.0,375,4472250.708042868,5411226.099783884,HBR,448,15.1289326171875,16.97963155110677,48.87590333333333,166.66666666666666,166.66666666666666,bicycle,1080,1152.0,4452367.5,5402179.0,550,4435991.5,5367664.0,101,1,347,4461560.0,5400916.5,16,1,3,False,0
1505335,316,4458548.5,5400633.0,214,4459036.95006006,5405608.289129471,HBR,452,5.9816171875,7.904732767740885,27.26636166666667,166.66666666666666,166.66666666666666,autoPassenger,932,1018.0,4452280.5,5402342.5,1142,4444557.0,5369760.5,101,0,347,4461580.5,5401514.0,29,1,1,True,17940
1505347,142,4456759.0,5405023.0,197,4458653.325222022,5404008.306027879,HBR,468,3.685648681640625,4.835177103678386,10.863154166666668,166.66666666666666,166.66666666666666,autoPassenger,738,916.0,4459218.0,5404867.5,3522,4466744.0,5332279.0,223,0,348,4463429.5,5402987.5,19,1,2,True,0
1505351,142,4456759.0,5405023.0,169,4456355.49886639,5404410.12402089,HBR,469,0.8190962524414063,1.1470874786376952,7.869741333333334,166.66666666666666,166.66666666666666,walk,576,597.0,4450749.0,5404476.0,1140,4443350.5,5376516.5,98,1,167,4455879.0,5404410.0,17,1,1,False,5172
1505354,101,4452135.5,5402143.0,173,4457118.702683022,5404681.8297175085,HBR,472,6.83933447265625,8.443110148111979,19.456298333333333,166.66666666666666,166.66666666666666,autoDriver,515,556.0,4456405.0,5404276.0,137,4456360.5,5407332.0,171,1,144,4457826.0,5405353.0,18,2,3,True,0
1505357,147,4454722.0,5404204.5,189,4458690.877408512,5404879.336912442,HBR,476,5.2681254882812505,7.520466613769531,14.468514,166.66666666666666,166.66666666666666,autoPassenger,495,516.0,4458703.0,5401813.0,3258,4465466.5,5335822.5,213,1,143,4457171.5,5405001.5,3,2,2,False,1656
1505361,326,4458753.5,5399160.0,222,4459298.570058212,5405754.349122347,HBR,478,9.8478974609375,10.84208475748698,56.69433333333333,166.66666666666666,166.66666666666666,bicycle,1251,1273.0,4460037.0,5405477.5,3457,4471132.5,5334806.0,218,1,173,4457158.0,5404844.0,58,1,1,True,22176
1505366,223,4459069.0,5404769.5,138,4456775.069012719,5407701.317351334,HBR,480,5.9835634765625,8.361115519205729,26.648191666666666,166.66666666666666,166.66666666666666,autoDriver,1283,78.0,4455978.5,5400277.0,3131,4464275.0,5326562.0,298,0,164,4453228.0,5403351.5,51,2,2,False,0
1505369,223,4459069.0,5404769.5,214,4459119.202207832,5405665.534694997,HBR,482,1.585495361328125,1.9382176717122397,3.343262,166.66666666666666,166.66666666666666,autoDriver,764,971.0,4454235.0,5404718.5,2088,4508073.5,5379652.5,147,0,144,4457310.5,5405146.0,18,2,2,True,0
1505378,197,4458532.0,5403882.5,339,4459593.897237569,5401246.867612022,HBR,485,3.5360925292968752,4.750253295898437,21.104055,166.66666666666666,166.66666666666666,walk,471,516.0,4459287.0,5404612.0,3551,4466509.0,5331508.0,224,0,347,4461374.5,5401232.5,3,1,2,False,0
1505379,164,4452683.5,5403793.0,147,4454566.997456414,5404267.714777964,HBR,486,0.6559884643554688,1.0954737345377603,13.266486666666664,166.66666666666666,166.66666666666666,walk,577,665.0,4458590.0,5405178.0,3642,4470286.5,5333040.5,145,0,347,4461623.5,5401056.0,64,2,2,True,10956
1505380,164,4452683.5,5403793.0,151,4454580.950132162,5403456.114345373,HBR,486,1.36753857421875,2.137243143717448,3.4916895,166.66666666666666,166.66666666666666,walk,821,882.0,4458590.0,5405178.0,3642,4470286.5,5333040.5,145,0,347,4461623.5,5401056.0,64,2,2,True,10956
1505381,164,4452683.5,5403793.0,243,4459605.594060631,5402617.594899832,HBR,486,6.693715332031251,9.440512084960938,23.592738333333333,166.66666666666666,166.66666666666666,walk,961,184.0,4458590.0,5405178.0,3642,4470286.5,5333040.5,145,0,347,4461623.5,5401056.0,64,2,2,True,10956
1505386,194,4457601.0,5403486.0,145,4458667.378013387,5405505.289765088,HBR,487,2.38017333984375,3.5326276143391926,14.775589,166.66666666666666,166.66666666666666,walk,454,526.0,4457278.0,5404255.5,2944,4463376.0,5331480.5,186,1,173,4457074.0,5404868.5,36,1,1,False,30420
1505387,194,4457601.0,5403486.0,187,4457668.784051181,5404282.509617615,HBR,490,1.084122802734375,1.7057851155598958,14.205415,166.66666666666666,166.66666666666666,walk,1278,1332.0,4460191.0,5405685.0,4711,4503569.0,5322148.0,219,3,144,4457452.0,5405038.5,13,1,3,False,0
1505392,194,4457601.0,5403486.0,154,4454916.296486797,5403546.585829167,HBR,491,3.446359130859375,5.041230265299479,6.566666666666666,166.66666666666666,166.66666666666666,walk,1127,1163.0,4460041.5,5400947.0,2337,4493113.5,5349620.5,340,2,144,4457785.5,5405223.0,3,1,2,False,0
1505397,161,4455476.5,5403254.5,304,4457681.98552204,5401340.353219401,HBR,495,4.36396044921875,6.118451436360677,14.465791666666666,166.66666666666666,166.66666666666666,walk,884,985.0,4459086.0,5402287.0,3571,4468229.5,5332457.5,245,1,144,4457660.5,5405507.5,2,2,2,False,0
1505398,161,4455476.5,5403254.5,172,4456635.458220834,5404684.513172057,HBR,495,2.902343994140625,4.336006673177083,33.82143833333333,166.66666666666666,166.66666666666666,walk,992,1047.0,4459086.0,5402287.0,3571,4468229.5,5332457.5,245,1,144,4457660.5,5405507.5,2,2,2,False,0
1505402,350,4460324.5,5400087.5,186,4457529.050762143,5404219.616626846,HBR,496,8.950212890625,9.673988850911458,35.71362333333333,166.66666666666666,166.66666666666666,bicycle,699,853.0,4452517.0,5402256.5,1547,4464183.5,5338109.0,158,0,164,4452877.0,5404303.5,52,1,1,True,17580
1505403,208,4458658.5,5402983.0,213,4458794.673402354,5401883.708942382,HBR,498,1.833285888671875,2.646917215983073,28.791621666666668,166.66666666666666,166.66666666666666,walk,608,841.0,4455492.5,5403641.5,2247,4537355.0,5388171.0,155,0,197,4458724.0,5403978.5,61,2,2,True,6900
1505405,184,4457420.5,5404508.0,234,4459572.397836015,5403655.107560389,HBR,499,3.239484375,4.4555720011393225,9.096721666666667,166.66666666666666,166.66666666666666,walk,1185,1318.0,4457670.5,5402909.0,1690,4468968.5,5348940.5,205,0,348,4463475.5,5402807.5,69,1,2,True,13248
1505406,184,4457420.5,5404508.0,202,4455805.993959254,5401883.078246283,HBR,499,3.8778154296875,5.44811045328776,168.9433,166.66666666666666,166.66666666666666,autoPassenger,925,1113.0,4457670.5,5402909.0,1690,4468968.5,5348940.5,205,0,348,4463475.5,5402807.5,69,1,2,True,13248
1505410,184,4457420.5,5404508.0,228,4460148.98236851,5404696.029314669,HBR,500,3.298837158203125,4.844209798177083,12.915278333333331,166.66666666666666,166.66666666666666,walk,1178,1192.0,4457094.5,5405168.0,4732,4493973.5,5305152.0,143,1,224,4459407.0,5404502.0,63,2,2,True,14256
1505422,176,4455869.0,5404080.0,145,4458363.446090437,5405620.730543484,HBR,514,4.13575,5.759712727864583,14.768869,166.66666666666666,166.66666666666666,bicycle,604,614.0,4456182.5,5397267.5,573,4402642.0,5362718.5,331,1,253,4461512.0,5401904.5,33,2,1,True,5808
1505427,166,4456411.5,5404767.0,186,4457616.688936284,5404434.138227792,HBR,518,1.3208643798828126,1.6718470255533855,3.774798,166.66666666666666,166.66666666666666,walk,594,742.0,4457926.5,5400441.5,2379,4407870.0,5334988.5,314,1,144,4457496.5,5405144.0,26,1,3,False,0
1505431,326,4458973.5,5399227.0,366,4460754.589954077,5393009.309295343,HBR,519,7.21469677734375,7.747627766927083,100.221005,166.66666666666666,166.66666666666666,autoDriver,1134,1320.0,4461186.5,5403943.5,488,4415388.5,5372996.5,241,1,347,4461623.5,5401056.0,60,1,2,True,0
1505438,326,4458973.5,5399227.0,299,4456588.027674896,5400794.392658324,HBR,520,3.84291943359375,5.527584838867187,36.46830166666667,166.66666666666666,166.66666666666666,walk,1194,1345.0,4459136.5,5402318.5,470,4415298.5,5379521.5,245,0,144,4457305.5,5404950.5,56,2,1,True,19284
1505443,314,4457953.5,5400481.5,321,4456443.339056007,5399204.088755418,HBR,528,2.72051953125,3.776225026448568,8.959543333333333,166.66666666666666,166.66666666666666,walk,1056,47.0,4458872.0,5405215.0,3781,4473470.5,5335420.5,216,1,144,4457660.5,5405507.5,68,1,2,True,26988
1505444,314,4457953.5,5400481.5,338,4459011.7289942,5398368.145868825,HBR,529,3.468137939453125,4.558695475260417,3.754964166666667,166.66666666666666,166.66666666666666,walk,854,886.0,4456674.5,5397317.5,2639,4458422.0,5335014.5,332,1,253,4461512.0,5401904.5,67,2,2,False,5580
1505445,314,4457953.5,5400481.5,158,4452833.389606473,5401812.988124654,HBR,529,9.42150390625,11.55154317220052,43.064595,166.66666666666666,166.66666666666666,autoPassenger,1117,1213.0,4456674.5,5397317.5,2639,4458422.0,5335014.5,332,1,253,4461512.0,5401904.5,67,2,2,False,5580
1505448,304,4457728.5,5401674.0,336,4457632.738674308,5398161.6530445935,HBR,535,4.68495703125,6.781217956542968,27.608071666666667,166.66666666666666,166.66666666666666,bicycle,1390,1428.0,4459074.0,5401739.5,4793,4508580.5,5302537.5,247,1,297,4457005.0,5401373.5,9,1,3,False,0
1505449,222,4459060.0,5406443.0,304,4457652.502765601,5401325.772252629,HBR,536,5.850693359375,8.198205057779948,29.221531666666664,26.891025,166.66666666666666,autoDriver,730,806.0,4457911.5,5404206.0,4728,4524824.0,5312975.0,187,1,346,4461139.5,5401184.0,41,1,1,True,46332
1505451,222,4459060.0,5406443.0,122,4462953.572144713,5408546.145072144,HBR,538,5.173931640625,6.069855244954427,20.113535,166.66666666666666,166.66666666666666,walk,766,935.0,4457466.5,5403004.0,4539,4461208.0,5302189.0,204,1,347,4461474.0,5401633.0,1,1,2,False,0
1505452,164,4453833.0,5404874.0,307,4458079.720745219,5401406.462262235,HBR,540,6.2737763671875,9.077552286783854,20.2905,166.66666666666666,166.66666666666666,walk,709,1345.0,4458015.0,5400974.0,1243,4456500.0,5360638.0,306,0,145,4458064.0,5405052.5,28,2,1,True,4080
1505463,187,4457924.0,5404268.5,233,4458944.516208087,5403385.772325976,HBR,558,2.0057120361328127,2.7428863525390623,11.619346666666669,166.66666666666666,166.66666666666666,walk,643,664.0,4458970.5,5402386.0,644,4415549.0,5362510.0,245,1,320,4457136.0,5399829.0,5,2,2,False,0
1505464,350,4460845.5,5399898.0,368,4461454.772598108,5392748.935582457,HBR,560,11.909921875,12.519261678059896,9.747181666666668,166.66666666666666,166.66666666666666,autoDriver,864,1075.0,4451967.5,5402133.5,715,4417336.0,5361084.0,100,1,347,4461300.0,5401206.0,67,1,2,True,13620
1505466,350,4460845.5,5399898.0,345,4460439.726272845,5400781.714180847,HBR,561,1.0056672973632812,2.008726501464844,27.8,166.66666666666666,166.66666666666666,walk,1184,1243.0,4459457.0,5399934.0,807,4419102.5,5360060.5,349,1,189,4458600.0,5404749.0,56,2,2,True,7188
1505469,222,4459903.0,5405726.5,298,4456110.696115392,5400365.211737842,HBR,565,7.89297998046875,10.824031575520833,28.30127,23.848445,166.66666666666666,walk,903,910.0,4457214.5,5399748.5,701,4419707.0,5363181.5,320,2,143,4457215.5,5405242.5,61,2,1,True,8796
1505476,177,4456110.0,5403864.5,194,4457269.141786153,5403334.437948628,HBR,573,2.8976123046875,4.601239522298177,10.758416666666667,166.66666666666666,166.66666666666666,walk,515,602.0,4458375.5,5402028.5,980,4415647.5,5353415.0,212,1,253,4461525.0,5401859.5,8,2,3,False,0
1505481,312,4457892.0,5400538.0,309,4458174.123732753,5401069.308254587,HBR,583,0.6007694702148437,0.9723684946695964,5.808372,166.66666666666666,166.66666666666666,walk,569,601.0,4454783.5,5404591.0,4351,4488892.0,5335210.5,147,1,211,4458617.5,5402227.5,46,2,1,True,28896
1505484,315,4458220.5,5400694.0,201,4456650.795072955,5403272.956575416,HBR,585,3.478291015625,5.036526489257812,37.44162666666667,166.66666666666666,166.66666666666666,walk,981,1089.0,4457924.0,5404268.5,4650,4497397.5,5326905.5,187,0,144,4457660.5,5405507.5,61,2,1,True,15876
1505485,315,4458220.5,5400694.0,218,4459789.8493557945,5405438.874785999,HBR,585,6.1911376953125,8.403293355305989,30.928366666666665,166.66666666666666,166.66666666666666,walk,1143,1294.0,4457924.0,5404268.5,4650,4497397.5,5326905.5,187,0,144,4457660.5,5405507.5,61,2,1,True,15876
1505492,319,4456001.0,5399333.0,311,4457280.694707713,5400587.377863972,HBR,592,2.241539794921875,3.354408772786458,7.1761108333333326,166.66666666666666,166.66666666666666,walk,981,986.0,4454136.5,5404849.5,4381,4484046.5,5329762.0,147,0,253,4461512.0,5401904.5,0,1,2,False,0
1505497,319,4456001.0,5399333.0,319,4456422.175475722,5399319.8413121775,HBR,589,0.5992326049804687,0.9930720011393228,0.8634915,166.66666666666666,166.66666666666666,walk,1005,1068.0,4461784.5,5403698.5,4642,4491745.5,5326219.0,242,0,145,4458064.0,5405052.5,37,2,2,True,12900
1505502,154,4454914.5,5403619.5,93,4449607.3218404045,5407802.802973253,HBR,593,8.544333984375001,8.985618082682292,193.0476,166.66666666666666,166.66666666666666,autoPassenger,727,1039.0,4456457.5,5400282.5,2009,4485643.5,5339847.5,301,1,308,4458636.5,5401516.0,20,2,3,True,8124
1505515,156,4452463.5,5402589.5,158,4452595.842592614,5402050.841199636,HBR,606,1.2245750732421876,1.8926286061604816,16.052391666666665,166.66666666666666,166.66666666666666,walk,1112,1207.0,4457807.5,5404171.5,67,4454927.5,5423835.5,187,0,253,4461512.0,5401904.5,13,2,3,False,0
1505519,333,4455988.5,5396896.0,114,4459867.764508109,5408826.849237138,HBR,613,18.79975,13.525528971354166,53.190621666666665,166.66666666666666,166.66666666666666,autoPassenger,630,640.0,4456674.0,5404365.0,5,4434635.5,5418695.0,174,0,253,4461530.0,5401746.5,16,1,3,False,552
1505530,142,4456667.5,5404988.5,317,4458322.539384501,5400311.410534984,HBR,627,6.55301708984375,8.860223388671875,20.10001,20.17191,166.66666666666666,autoDriver,723,1054.0,4458723.5,5400773.5,4565,4452986.0,5291513.0,316,1,155,4455416.0,5403622.5,40,1,1,True,17040
1505531,142,4456667.5,5404988.5,166,4456174.609506439,5404642.630215864,HBR,628,0.3154906921386718,0.4099966367085774,5.827427666666667,166.66666666666666,166.66666666666666,walk,662,697.0,4458187.0,5402327.0,3472,4465349.0,5333486.0,210,0,348,4461329.0,5400357.0,46,2,1,True,30516
1505534,102,4452186.5,5401559.0,162,4453674.252207654,5399072.3221943,HBR,631,14.6624873046875,22.938446044921875,30.178446666666662,166.66666666666666,166.66666666666666,autoDriver,909,948.0,4452681.5,5402096.0,2959,4464405.0,5331536.0,158,2,99,4451834.0,5402627.5,66,1,2,True,14916
1505539,350,4460199.5,5399680.0,72,4464094.772075317,5417221.467103888,HBR,634,19.641662109375,18.972601318359374,209.57116666666667,166.66666666666666,166.66666666666666,autoPassenger,1094,1203.0,4456328.5,5399123.5,2817,4458867.5,5333895.0,321,1,145,4458215.0,5404919.0,27,2,1,True,14988
1505561,178,4455721.5,5403505.0,133,4455033.068262583,5405255.482018068,HBR,645,3.584284912109375,4.386447143554688,32.91874333333333,166.66666666666666,166.66666666666666,autoDriver,873,988.0,4458096.5,5403454.0,3308,4466495.5,5334540.5,198,2,346,4461071.0,5401134.5,18,1,3,True,0
1505562,222,4458866.0,5406082.0,113,4457352.58724893,5415343.321622029,HBR,646,7.833203125,8.472259521484375,17.538228333333333,166.66666666666666,166.66666666666666,bus,1084,1206.0,4459531.5,5405020.5,4174,4474339.5,5329872.0,217,2,229,4459663.5,5404151.5,79,2,2,False,14592
1505565,244,4459842.5,5402756.5,304,4458031.147056197,5401574.547526198,HBR,648,3.3504267578125,5.297916158040365,17.216355,166.66666666666666,166.66666666666666,walk,700,773.0,4459960.0,5405384.5,2737,4459987.5,5335147.5,218,0,188,4458105.5,5404598.0,49,1,1,True,22212
1505567,244,4459842.5,5402756.5,310,4458551.531414659,5401078.350324871,HBR,649,3.498022705078125,4.976723225911458,13.087830666666669,166.66666666666666,166.66666666666666,walk,1231,1294.0,4456662.0,5408831.0,1746,4466765.0,5342259.5,134,2,141,4457222.5,5405681.5,49,2,2,False,0
1505572,178,4455712.0,5403303.5,139,4458893.516046935,5406986.476983978,HBR,651,6.7181289062500005,9.252670288085938,25.89365666666667,166.66666666666666,166.66666666666666,autoPassenger,731,823.0,4461936.5,5404242.0,3538,4465852.5,5331340.5,240,1,229,4459663.5,5404151.5,44,2,1,True,27828
1505574,187,4457663.0,5404141.5,166,4456381.798732998,5404616.073280529,HBR,653,1.8377508544921877,2.368255106608073,8.910007666666667,166.66666666666666,166.66666666666666,walk,597,648.0,4456667.5,5404988.5,4009,4468400.5,5328943.5,142,0,348,4463457.0,5403081.0,51,1,1,True,25368
1505575,187,4457663.0,5404141.5,137,4456299.3306866605,5407580.215265905,HBR,653,6.167156250000001,8.5150390625,22.301521666666662,166.66666666666666,166.66666666666666,autoDriver,895,1092.0,4456667.5,5404988.5,4009,4468400.5,5328943.5,142,0,348,4463457.0,5403081.0,51,1,1,True,25368
1505580,187,4457663.0,5404141.5,217,4459584.58439069,5404979.893982064,HBR,654,2.2221452636718757,2.6959490458170574,15.3117595,166.66666666666666,166.66666666666666,walk,746,969.0,4456592.5,5397874.0,1883,4469003.5,5340101.0,330,0,346,4460703.0,5401245.0,44,2,1,True,16908
1505586,223,4459214.5,5404651.0,148,4454264.306662791,5404006.269228501,HBR,658,5.46766748046875,7.055609130859375,15.663916666666667,166.66666666666666,166.66666666666666,bicycle,1117,1179.0,4459000.0,5406585.0,2498,4438645.5,5307942.5,139,0,199,4458751.0,5403615.5,0,1,2,False,0
1505587,101,4452190.5,5402224.0,111,4453665.108859661,5408479.277469438,HBR,659,11.901443359375,9.43363749186198,59.77541833333333,166.66666666666666,166.66666666666666,bicycle,741,755.0,4459246.5,5404372.5,1285,4443827.0,5338298.5,225,2,346,4460598.5,5401235.0,23,1,2,True,0
1505589,335,4456960.0,5397093.5,176,4455888.919765015,5403820.184174504,HBR,661,10.6038984375,14.03018086751302,36.21667,166.66666666666666,166.66666666666666,walk,726,794.0,4457128.5,5404391.0,2069,4502023.5,5383807.5,175,1,249,4460050.0,5401865.5,63,2,2,True,6384
1505591,335,4456960.0,5397093.5,158,4453158.445421821,5402338.169668404,HBR,662,13.817638671875,17.035169474283855,53.53126666666667,166.66666666666666,166.66666666666666,bicycle,1209,1285.0,4457828.5,5404131.0,2096,4501898.0,5377909.5,187,2,348,4463547.0,5402729.5,45,1,2,True,7140
1505594,207,4457890.0,5402722.5,317,4458241.402375875,5400198.647931039,HBR,664,3.585515625,5.3104298909505205,8.111444666666667,166.66666666666666,166.66666666666666,walk,851,1076.0,4456390.0,5403845.5,2339,4492854.5,5345049.5,177,1,230,4460174.0,5404449.5,23,2,2,True,0
1505596,164,4453718.0,5404911.0,147,4454715.4647409385,5404257.845240712,HBR,666,0.6559884643554688,1.0954737345377603,13.266486666666664,166.66666666666666,166.66666666666666,walk,899,948.0,4456279.0,5403494.0,482,4432980.5,5383506.5,179,0,226,4459362.0,5404408.0,54,2,1,True,15696
1505597,164,4453718.0,5404911.0,207,4458003.006281028,5402524.856560062,HBR,666,4.8225458984375,6.872438049316406,18.10739,166.66666666666666,166.66666666666666,bicycle,1144,1158.0,4456279.0,5403494.0,482,4432980.5,5383506.5,179,0,226,4459362.0,5404408.0,54,2,1,True,15696
1505598,300,4457070.5,5400624.5,194,4457391.202955456,5403418.80772201,HBR,669,5.47970361328125,7.698600260416667,23.03796333333333,166.66666666666666,166.66666666666666,bicycle,805,913.0,4459590.0,5403499.0,1025,4429370.5,5361331.5,234,1,226,4459581.0,5404390.5,25,1,2,True,6588
1505608,335,4456901.0,5396962.5,344,4459640.732770205,5400135.1637567,HBR,679,5.377052734375,7.131573486328125,27.82708333333333,166.66666666666666,166.66666666666666,autoPassenger,964,1024.0,4457960.0,5404353.5,122,4463128.5,5408100.5,187,0,99,4451914.5,5402551.5,2,1,2,False,0
1505620,149,4454667.0,5403897.0,142,4456450.758987096,5405134.756290896,HBR,688,2.725049072265625,3.5175801595052083,166.66666666666666,166.66666666666666,166.66666666666666,bicycle,959,973.0,4456431.0,5399114.5,8,4442044.5,5429253.0,321,0,339,4458895.0,5401307.5,68,1,2,False,14088
1505628,339,4458939.5,5401256.5,349,4459576.095793306,5399963.122289367,HBR,702,2.0561533203125,3.4113314310709635,12.518532333333331,166.66666666666666,166.66666666666666,walk,661,696.0,4458287.0,5403406.5,4748,4498995.5,5301691.5,198,0,188,4458105.5,5404598.0,13,2,3,False,0
1505631,336,4457576.0,5398486.0,320,4456572.072510128,5399644.942336538,HBR,703,2.02813525390625,2.678954569498698,32.441158333333334,166.66666666666666,166.66666666666666,walk,642,684.0,4459831.5,5403731.0,3908,4476989.0,5332285.0,235,1,186,4457598.0,5404485.5,40,1,1,True,5040
1505632,336,4457576.0,5398486.0,178,4455733.005306873,5403689.492098599,HBR,703,8.516335937500001,11.38878173828125,36.67190833333333,166.66666666666666,166.66666666666666,walk,579,702.0,4459831.5,5403731.0,3908,4476989.0,5332285.0,235,1,186,4457598.0,5404485.5,40,1,1,True,5040
1505635,147,4454069.0,5404770.0,317,4458348.571448935,5400395.215401479,HBR,704,7.41349169921875,10.734397379557292,30.67811333333333,32.33279666666667,166.66666666666666,walk,1199,4.0,4458169.0,5399945.0,4946,4512878.0,5281073.0,324,0,165,4455828.0,5405076.0,76,2,2,True,17652
1505642,245,4459161.5,5402450.5,336,4457431.735121058,5397751.470009538,HBR,711,6.45686083984375,7.896312459309896,33.05807166666667,166.66666666666666,166.66666666666666,autoDriver,983,1364.0,4458854.0,5403622.0,2083,4515934.5,5385832.0,233,1,140,4456795.0,5405487.0,24,2,1,True,16080
1505647,175,4457230.0,5404222.0,212,4458207.939260582,5401752.370410733,HBR,713,3.59885986328125,4.673302714029948,18.3964,166.66666666666666,166.66666666666666,autoDriver,1324,8.0,4449075.5,5404751.5,1649,4482107.0,5361064.0,98,2,208,4458382.0,5403231.0,80,2,2,True,12960
1505648,345,4459663.0,5400593.5,322,4456485.3821454495,5399200.219606273,HBR,714,4.92215283203125,7.804190063476562,28.932706666666665,166.66666666666666,166.66666666666666,autoPassenger,1374,82.0,4459402.0,5404179.5,1199,4468026.0,5370647.5,226,1,346,4460787.0,5401139.5,23,2,3,True,6420
1505649,345,4459663.0,5400593.5,248,4459478.702079029,5402009.204921868,HBR,714,2.936831298828125,3.788195037841797,18.205281666666668,166.66666666666666,166.66666666666666,walk,936,1353.0,4459402.0,5404179.5,1199,4468026.0,5370647.5,226,1,346,4460787.0,5401139.5,23,2,3,True,6420
1505650,197,4458786.5,5403899.5,208,4458063.419245913,5402641.554962525,HBR,717,1.3816365966796875,1.7522198994954428,12.387252833333331,166.66666666666666,166.66666666666666,autoPassenger,910,941.0,4456528.0,5397880.5,1004,4418051.0,5351554.5,330,1,340,4460442.5,5400913.0,71,1,2,True,17604
1505659,156,4452495.5,5402827.0,350,4460862.916459792,5400073.856911165,HBR,726,11.300650390625,14.466682942708331,54.53329333333333,166.66666666666666,166.66666666666666,walk,646,800.0,4462148.5,5404146.5,4397,4487385.0,5328596.0,240,1,144,4457826.0,5405353.0,81,1,2,True,11724
1505661,174,4456479.0,5404189.0,166,4456291.131359394,5404557.224919208,HBR,727,0.6211790161132813,0.7551803588867188,4.659883333333333,166.66666666666666,166.66666666666666,walk,631,799.0,4459028.5,5404821.5,2214,4506355.0,5362761.5,223,1,321,4455976.5,5398594.5,76,1,2,True,8772
1505663,174,4456479.0,5404189.0,164,4453214.028937393,5404346.796221552,HBR,728,3.1044345703125003,4.109517669677734,12.123243333333331,166.66666666666666,166.66666666666666,autoDriver,841,913.0,4459081.0,5403494.5,1679,4467991.0,5349071.0,233,2,139,4457366.5,5405966.5,69,2,2,True,5508
1505669,322,4456980.0,5398954.5,318,4458625.092589663,5400476.408912571,HBR,735,3.09914013671875,4.492438761393229,15.226755833333334,166.66666666666666,166.66666666666666,autoDriver,1117,1340.0,4455866.0,5407153.5,4481,4484815.0,5318190.0,140,1,140,4456427.5,5406291.5,50,2,1,True,30960
1505675,222,4459096.0,5406234.0,138,4457142.424518873,5407980.996927312,HBR,743,4.6669379882812505,6.180966186523437,20.048191666666664,166.66666666666666,166.66666666666666,walk,696,848.0,4459840.5,5404121.0,4679,4489068.5,5320737.0,229,1,228,4460176.0,5404504.0,17,2,1,False,6996
1505677,321,4455990.0,5399170.5,317,4458343.774860877,5400279.776385229,HBR,745,3.43244677734375,4.858527628580729,8.048425833333333,166.66666666666666,166.66666666666666,walk,927,1028.0,4458831.0,5402337.0,3954,4466292.0,5330403.0,211,1,231,4458883.5,5403964.0,62,1,2,True,26136
1505682,182,4456584.5,5403394.5,115,4458808.571000124,5409003.233343575,HBR,751,7.4029741210937505,9.000536092122395,41.34109333333333,166.66666666666666,166.66666666666666,bus,325,560.0,4455177.0,5403316.5,58,4441947.5,5417686.0,154,1,211,4458841.0,5402416.5,12,2,3,False,0
1505683,323,4457472.5,5399300.0,353,4462024.162831832,5397903.625678643,HBR,753,6.338697265625,7.933466084798177,13.402025,166.66666666666666,166.66666666666666,autoPassenger,621,686.0,4458478.0,5404325.5,1679,4467982.0,5348969.5,191,1,228,4460075.0,5404522.5,54,1,1,True,41880
1505684,323,4457472.5,5399300.0,155,4455476.685278423,5403472.505881737,HBR,755,6.7350576171875005,9.356630452473958,36.123905,166.66666666666666,166.66666666666666,walk,1209,1333.0,4455774.0,5402293.5,1260,4466421.0,5352884.5,202,2,254,4462614.0,5403822.0,26,2,3,True,14712
1505685,323,4457472.5,5399300.0,367,4463406.262066177,5394248.545160698,HBR,755,8.602134765625,10.339070638020834,17.019143333333332,166.66666666666666,166.66666666666666,autoPassenger,1038,1115.0,4455774.0,5402293.5,1260,4466421.0,5352884.5,202,2,254,4462614.0,5403822.0,26,2,3,True,14712
